product_name,product_asin,product_price,product_ratings,product_ratings_num,product_link,product_image
"Ocean Spray Cranberry Apple Juice Drink, 101.4 Fl Oz, 3 Liter Bottle",B01KJNSDKQ,4.79,4.8 out of 5 stars,"1,978",https://www.amazon.com/Ocean-Spray-Juice-Cran-Apple-Bottle/dp/B01KJNSDKQ/ref=sr_1_32?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-32,https://m.media-amazon.com/images/I/81WBLMe1OKL._AC_UL400_.jpg
"Tropicana Orange Juice, 15.2 Fl Oz Bottles, Pack of 12",B003VTJUOE,15.48,4.6 out of 5 stars,"9,942",https://www.amazon.com/Tropicana-Orange-Juice-15-2-Ounce-Bottles/dp/B003VTJUOE/ref=sr_1_33?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-33,https://m.media-amazon.com/images/I/81IrN3DV+YL._AC_UL400_.jpg
"AriZona Watermelon Fruit Juice Cocktail, 20 Fl Oz (Pack of 12)",B0C4FZF8RQ,15.48,4.6 out of 5 stars,802,https://www.amazon.com/AriZona-Watermelon-Fruit-Juice-Cocktail/dp/B0C4FZF8RQ/ref=sr_1_34?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-34,https://m.media-amazon.com/images/I/81Hcf0-iXVL._AC_UL400_.jpg
Pomì Tomato Juice - Made from 100% Fresh Italian Tomatoes - 25.36 fl oz (Pack of 1),B0C66KD6V9,8.50,4.2 out of 5 stars,227,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzIyMTE0MjI0MTUwMDEwOjE2OTE5NzAzNzQ6c3BfbXRmOjMwMDAwMzE1MTk0MDIwMjo6MDo6&url=%2FPom%25C3%25AC-Tomato-Juice-Italian-Tomatoes%2Fdp%2FB0C66KD6V9%2Fref%3Dsr_1_35_sspa%3Fcrid%3D31KUTUP7JAZU3%26keywords%3Dfruit%2Bjuices%26qid%3D1691970374%26sprefix%3D%252Caps%252C80%26sr%3D8-35-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61o2LuuZZlL._AC_UL400_.jpg
"Dole Fruit Bowls Mandarin Oranges in 100% Juice, Back To School, Gluten Free Healthy Snack, 4oz, 12 Cups",B01MDOXOUU,7.44,4.6 out of 5 stars,"2,523",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzIyMTE0MjI0MTUwMDEwOjE2OTE5NzAzNzQ6c3BfbXRmOjIwMDA3NzIyNDAyMTcxMTo6MDo6&url=%2FDole-Fruit-Bowls-Mandarin-Oranges%2Fdp%2FB01MDOXOUU%2Fref%3Dsr_1_36_sspa%3Fcrid%3D31KUTUP7JAZU3%26keywords%3Dfruit%2Bjuices%26qid%3D1691970374%26sprefix%3D%252Caps%252C80%26sr%3D8-36-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71dr3aBtKFL._AC_UL400_.jpg
"Honest Kids Super Fruit Punch, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40,",B08HKGRVLP,17.50,4.6 out of 5 stars,"5,149",https://www.amazon.com/Honest-Kids-Super-Fruit-Organic/dp/B08HKGRVLP/ref=sr_1_37?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-37,https://m.media-amazon.com/images/I/81mZeuqLg8L._AC_UL400_.jpg
"Honest kids Assorted Organic Juice Drink Variety Pack, 6 Fl Oz, (40 Count)",B0B6452TYC,35.50,4.6 out of 5 stars,249,https://www.amazon.com/Honest-Assorted-Organic-Juice-Variety/dp/B0B6452TYC/ref=sr_1_38?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-38,https://m.media-amazon.com/images/I/81B8AToo1JL._AC_UL400_.jpg
"365 by Whole Foods Market, Organic Orange Peach Mango Juice, 59 Fl Oz",B074H67LD1,4.69,4.7 out of 5 stars,"11,842",https://www.amazon.com/365-Everyday-Value-Organic-Orange/dp/B074H67LD1/ref=sr_1_39_f3_0o_wf?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-39,https://m.media-amazon.com/images/I/71GMSMSCsqL._AC_UL400_.jpg
"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",B003GAJPPC,15.12,4.4 out of 5 stars,"2,629",https://www.amazon.com/Kids-Organic-Goodness-Grapeness-Pouches/dp/B003GAJPPC/ref=sr_1_40?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-40,https://m.media-amazon.com/images/I/81J6oF6gHHL._AC_UL400_.jpg
"Langer's Immunboost 100% Juice Blend, 32 Fl Oz",B086GKSSGS,10.99,4.1 out of 5 stars,205,https://www.amazon.com/Langers-Immunboost-100-Juice-Blend/dp/B086GKSSGS/ref=sr_1_41?crid=31KUTUP7JAZU3&keywords=fruit+juices&qid=1691970374&sprefix=%2Caps%2C80&sr=8-41,https://m.media-amazon.com/images/I/61o3168Tp2L._AC_UL400_.jpg
